0,893
1,887
2,885
3,882
4,882
5,879
6,877
7,870
8,870
9,876
10,870
11,875
12,878
13,883
14,881
15,885
16,889
17,895
18,901
19,902
20,900
21,898
22,895
23,890
24,886
25,886
26,881
27,876
28,877
29,881
30,874
31,874
32,882
33,876
34,877
35,869
36,861
37,855
38,849
39,856
40,855
41,848
42,852
43,859
44,857
45,862
46,857
47,857
48,856
49,858
50,862
51,862
52,856
53,856
54,848
55,854
56,847
57,851
58,847
59,853
60,847
61,840
62,833
63,832
64,830
65,826
66,829
67,823
68,820
69,815
70,822
71,819
72,814
73,819
74,826
75,830
76,824
77,817
78,815
79,813
80,805
81,803
82,810
83,811
84,808
85,809
86,812
87,804
88,801
89,805
90,799
91,795
92,798
93,799
94,792
95,788
96,793
97,785
98,780
99,785
100,786
