0,1183
1,1180
2,1184
3,1193
4,1204
5,1202
6,1196
7,1184
8,1188
9,1194
10,1185
11,1196
12,1198
13,1208
14,1200
15,1207
16,1200
17,1196
18,1193
19,1192
20,1186
21,1176
22,1181
23,1169
24,1166
25,1155
26,1158
27,1148
28,1137
29,1142
30,1144
31,1153
32,1160
33,1156
34,1159
35,1149
36,1139
37,1134
38,1136
39,1134
40,1125
41,1123
42,1120
43,1115
44,1103
45,1095
46,1090
47,1100
48,1089
49,1078
50,1079
51,1079
52,1080
53,1074
54,1077
55,1085
56,1087
57,1085
58,1087
59,1084
60,1084
61,1074
62,1078
63,1084
64,1083
65,1090
66,1097
67,1091
68,1101
69,1095
70,1092
71,1087
72,1086
73,1077
74,1067
75,1073
76,1073
77,1063
78,1066
79,1055
80,1061
81,1063
82,1061
83,1059
84,1069
85,1064
86,1062
87,1052
88,1056
89,1051
90,1061
91,1051
92,1041
93,1050
94,1044
95,1049
96,1045
97,1050
98,1060
99,1067
100,1064
