0,845
1,841
2,848
3,849
4,853
5,857
6,862
7,866
8,861
9,864
10,858
11,856
12,857
13,851
14,856
15,849
16,856
17,853
18,858
19,856
20,852
21,843
22,842
23,844
24,848
25,851
26,850
27,847
28,854
29,853
30,857
31,863
32,862
33,861
34,855
35,849
36,850
37,841
38,838
39,844
40,836
41,841
42,833
43,834
44,835
45,831
46,830
47,838
48,833
49,838
50,840
51,840
52,834
53,841
54,848
55,847
56,848
57,843
58,850
59,857
60,850
61,847
62,846
63,838
64,845
65,852
66,857
67,852
68,849
69,847
70,845
71,841
72,835
73,836
74,835
75,837
76,831
77,837
78,843
79,834
80,832
81,839
82,837
83,842
84,842
85,848
86,853
87,854
88,848
89,846
90,851
91,850
92,858
93,850
94,849
95,851
96,855
97,855
98,848
99,839
100,844
