0,1803
1,1790
2,1776
3,1764
4,1758
5,1763
6,1768
7,1753
8,1755
9,1757
10,1771
11,1768
12,1777
13,1770
14,1782
15,1794
16,1791
17,1783
18,1789
19,1795
20,1804
21,1816
22,1806
23,1798
24,1801
25,1784
26,1785
27,1769
28,1769
29,1767
30,1784
31,1795
32,1785
33,1788
34,1778
35,1794
36,1810
37,1802
38,1817
39,1806
40,1800
41,1809
42,1807
43,1821
44,1821
45,1833
46,1816
47,1808
48,1794
49,1779
50,1772
51,1770
52,1759
53,1771
54,1755
55,1745
56,1753
57,1745
58,1736
59,1727
60,1710
61,1708
62,1714
63,1703
64,1713
65,1728
66,1738
67,1751
68,1735
69,1732
70,1732
71,1718
72,1704
73,1692
74,1693
75,1692
76,1675
77,1663
78,1679
79,1669
80,1666
81,1674
82,1684
83,1687
84,1695
85,1683
86,1667
87,1681
88,1684
89,1687
90,1695
91,1689
92,1702
93,1686
94,1693
95,1678
96,1665
97,1680
98,1682
99,1690
